85,0,15,1,5,X,F,Fail
86,0,15,49,0,X,C,Fail
87,0,15,49,1,X,C,Fail
88,0,15,49,9,X,C,Fail
89,0,15,49,10,X,C,Fail
90,0,15,49,5,X,C,Fail
91,0,15,50,0,X,C,Fail
92,0,15,50,1,X,C,Fail
93,0,15,50,9,X,C,Fail
94,0,15,50,10,X,C,Fail
95,0,15,50,5,X,C,Fail
96,0,15,25,0,X,F,Fail
97,0,15,25,1,X,F,Fail
98,0,15,25,9,X,F,Fail
99,0,15,25,10,X,F,Fail
100,0,15,25,5,X,F,Fail
101,0,7,0,0,X,F,Fail
102,0,7,0,1,X,F,Fail
103,0,7,0,9,X,F,Fail
104,0,7,0,10,X,F,Fail
105,0,7,0,5,X,F,Fail
106,0,7,1,0,X,F,Fail
107,0,7,1,1,X,F,Fail
108,0,7,1,9,X,F,Fail
109,0,7,1,10,X,F,Fail
110,0,7,1,5,X,F,Fail
111,0,7,49,0,X,C,Fail
112,0,7,49,1,X,C,Fail
113,0,7,49,9,X,C,Fail
114,0,7,49,10,X,C,Fail
115,0,7,49,5,X,C,Fail
116,0,7,50,0,X,C,Fail
117,0,7,50,1,X,C,Fail
118,0,7,50,9,X,C,Fail
119,0,7,50,10,X,C,Fail
120,0,7,50,5,X,C,Fail
121,0,7,25,0,X,F,Fail
122,0,7,25,1,X,F,Fail
123,0,7,25,9,X,F,Fail
124,0,7,25,10,X,F,Fail
125,0,7,25,5,X,F,Fail
126,1,0,0,0,X,F,Fail
127,1,0,0,1,X,F,Fail
128,1,0,0,9,X,F,Fail
129,1,0,0,10,X,F,Fail
130,1,0,0,5,X,F,Fail
131,1,0,1,0,X,F,Fail
132,1,0,1,1,X,F,Fail
133,1,0,1,9,X,F,Fail
134,1,0,1,10,X,F,Fail
135,1,0,1,5,X,F,Fail
136,1,0,49,0,X,F,Fail
137,1,0,49,1,X,C,Fail
138,1,0,49,9,X,C,Fail
139,1,0,49,10,X,C,Fail
140,1,0,49,5,X,C,Fail
141,1,0,50,0,X,C,Fail
142,1,0,50,1,X,C,Fail
143,1,0,50,9,X,C,Fail
144,1,0,50,10,X,C,Fail
145,1,0,50,5,X,C,Fail
146,1,0,25,0,X,F,Fail
147,1,0,25,1,X,F,Fail
148,1,0,25,9,X,F,Fail
149,1,0,25,10,X,F,Fail
150,1,0,25,5,X,F,Fail
151,1,1,0,0,X,F,Fail
152,1,1,0,1,X,F,Fail
153,1,1,0,9,X,F,Fail
154,1,1,0,10,X,F,Fail
155,1,1,0,5,X,F,Fail
156,1,1,1,0,X,F,Fail
157,1,1,1,1,X,F,Fail
158,1,1,1,9,X,F,Fail
159,1,1,1,10,X,F,Fail
160,1,1,1,5,X,F,Fail
161,1,1,49,0,X,C,Fail
162,1,1,49,1,X,C,Fail
163,1,1,49,9,X,C,Fail
164,1,1,49,10,X,C,Fail
165,1,1,49,5,X,C,Fail
166,1,1,50,0,X,C,Fail
167,1,1,50,1,X,C,Fail
168,1,1,50,9,X,C,Fail
169,1,1,50,10,X,C,Fail
170,1,1,50,5,X,C,Fail
171,1,1,25,0,X,F,Fail
172,1,1,25,1,X,F,Fail
173,1,1,25,9,X,F,Fail
174,1,1,25,10,X,F,Fail
175,1,1,25,5,X,F,Fail
176,1,14,0,0,X,F,Fail
177,1,14,0,1,X,F,Fail
178,1,14,0,9,X,F,Fail
179,1,14,0,10,X,F,Fail
180,1,14,0,5,X,F,Fail
181,1,14,1,0,X,F,Fail
182,1,14,1,1,X,F,Fail
183,1,14,1,9,X,F,Fail
184,1,14,1,10,X,F,Fail
185,1,14,1,5,X,F,Fail
186,1,14,49,0,X,C,Fail
187,1,14,49,1,X,C,Fail
188,1,14,49,9,X,C,Fail
189,1,14,49,10,X,C,Fail
190,1,14,49,5,X,C,Fail
191,1,14,50,0,X,C,Fail
192,1,14,50,1,X,C,Fail
193,1,14,50,9,X,C,Fail
194,1,14,50,10,X,C,Fail
195,1,14,50,5,X,C,Fail
196,1,14,25,0,X,F,Fail
197,1,14,25,1,X,F,Fail
198,1,14,25,9,X,F,Fail
199,1,14,25,10,X,F,Fail
200,1,14,25,5,X,F,Fail
201,1,15,0,0,X,F,Fail
202,1,15,0,1,X,F,Fail
203,1,15,0,9,X,F,Fail
204,1,15,0,10,X,F,Fail
205,1,15,0,5,X,F,Fail
206,1,15,1,0,X,F,Fail
207,1,15,1,1,X,F,Fail
208,1,15,1,9,X,F,Fail
209,1,15,1,10,X,F,Fail
210,1,15,1,5,X,F,Fail
211,1,15,49,0,X,C,Fail
212,1,15,49,1,X,C,Fail
213,1,15,49,9,X,C,Fail
214,1,15,49,10,X,C,Fail
215,1,15,49,5,X,C,Fail
216,1,15,50,0,X,C,Fail
217,1,15,50,1,X,C,Fail
218,1,15,50,9,X,C,Fail
219,1,15,50,10,X,C,Fail
220,1,15,50,5,X,C,Fail
221,1,15,25,0,X,F,Fail
222,1,15,25,1,X,F,Fail
223,1,15,25,9,X,F,Fail
224,1,15,25,10,X,C,Fail
225,1,15,25,5,X,F,Fail
226,1,7,0,0,X,F,Fail
227,1,7,0,1,X,F,Fail
228,1,7,0,9,X,F,Fail
229,1,7,0,10,X,F,Fail
230,1,7,0,5,X,F,Fail
231,1,7,1,0,X,F,Fail
232,1,7,1,1,X,F,Fail
233,1,7,1,9,X,F,Fail
234,1,7,1,10,X,F,Fail
235,1,7,1,5,X,F,Fail
236,1,7,49,0,X,C,Fail
237,1,7,49,1,X,C,Fail
238,1,7,49,9,X,C,Fail
239,1,7,49,10,X,C,Fail
240,1,7,49,5,X,C,Fail
241,1,7,50,0,X,C,Fail
242,1,7,50,1,X,C,Fail
243,1,7,50,9,X,C,Fail
244,1,7,50,10,X,C,Fail
245,1,7,50,5,X,C,Fail
246,1,7,25,0,X,F,Fail
247,1,7,25,1,X,F,Fail
248,1,7,25,9,X,F,Fail
249,1,7,25,10,X,F,Fail
250,1,7,25,5,X,F,Fail
251,24,0,0,0,X,F,Fail
252,24,0,0,1,X,F,Fail
253,24,0,0,9,X,F,Fail
254,24,0,0,10,X,F,Fail
255,24,0,0,5,X,F,Fail
256,24,0,1,0,X,F,Fail
257,24,0,1,1,X,F,Fail
258,24,0,1,9,X,F,Fail
259,24,0,1,10,X,F,Fail
260,24,0,1,5,X,F,Fail
261,24,0,49,0,X,C,Fail
262,24,0,49,1,X,C,Fail
263,24,0,49,9,X,C,Fail
264,24,0,49,10,X,C,Fail
265,24,0,49,5,X,C,Fail
266,24,0,50,0,X,C,Fail
267,24,0,50,1,X,C,Fail
268,24,0,50,9,X,C,Fail
269,24,0,50,10,X,C,Fail
270,24,0,50,5,X,C,Fail
271,24,0,25,0,X,F,Fail
272,24,0,25,1,X,F,Fail
273,24,0,25,9,X,C,Fail
274,24,0,25,10,X,C,Fail
275,24,0,25,5,X,C,Fail
276,24,1,0,0,X,F,Fail
277,24,1,0,1,X,F,Fail
278,24,1,0,9,X,F,Fail
279,24,1,0,10,X,F,Fail
280,24,1,0,5,X,F,Fail
281,24,1,1,0,X,F,Fail
282,24,1,1,1,X,F,Fail
283,24,1,1,9,X,F,Fail
284,24,1,1,10,X,F,Fail
285,24,1,1,5,X,F,Fail
286,24,1,49,0,X,C,Fail
287,24,1,49,1,X,C,Fail
288,24,1,49,9,X,C,Fail
289,24,1,49,10,X,C,Fail
290,24,1,49,5,X,C,Fail
291,24,1,50,0,X,C,Fail
292,24,1,50,1,X,C,Fail
293,24,1,50,9,X,C,Fail
294,24,1,50,10,X,C,Fail
295,24,1,50,5,X,C,Fail
296,24,1,25,0,X,F,Fail
297,24,1,25,1,X,C,Fail
298,24,1,25,9,X,C,Fail
299,24,1,25,10,X,C,Fail
300,24,1,25,5,X,C,Fail
301,24,14,0,0,X,F,Fail
302,24,14,0,1,X,F,Fail
303,24,14,0,9,X,F,Fail
304,24,14,0,10,X,F,Fail
305,24,14,0,5,X,F,Fail
306,24,14,1,0,X,F,Fail
307,24,14,1,1,X,F,Fail
308,24,14,1,9,X,F,Fail
309,24,14,1,10,X,F,Fail
310,24,14,1,5,X,F,Fail
311,24,14,49,0,X,C,Fail
312,24,14,49,1,X,C,Fail
313,24,14,49,9,X,C,Fail
314,24,14,49,10,X,C,Fail
315,24,14,49,5,X,C,Fail
316,24,14,50,0,X,C,Fail
317,24,14,50,1,X,C,Fail
318,24,14,50,9,X,C,Fail
319,24,14,50,10,X,C,Fail
320,24,14,50,5,X,C,Fail
321,24,14,25,0,X,C,Fail
322,24,14,25,1,X,C,Fail
323,24,14,25,9,X,C,Fail
324,24,14,25,10,X,C,Fail
325,24,14,25,5,X,C,Fail
326,24,15,0,0,X,F,Fail
327,24,15,0,1,X,F,Fail
328,24,15,0,9,X,F,Fail
329,24,15,0,10,X,F,Fail
330,24,15,0,5,X,F,Fail
331,24,15,1,0,X,F,Fail
332,24,15,1,1,X,F,Fail
333,24,15,1,9,X,F,Fail
334,24,15,1,10,X,F,Fail
335,24,15,1,5,X,F,Fail
336,24,15,49,0,X,C,Fail
337,24,15,49,1,X,C,Fail
338,24,15,49,9,X,C,Fail
339,24,15,49,10,X,C,Fail
340,24,15,49,5,X,C,Fail
341,24,15,50,0,X,C,Fail
342,24,15,50,1,X,C,Fail
343,24,15,50,9,X,C,Fail
344,24,15,50,10,X,C,Fail
345,24,15,50,5,X,C,Fail
346,24,15,25,0,X,C,Fail
347,24,15,25,1,X,C,Fail
348,24,15,25,9,X,C,Fail
349,24,15,25,10,X,C,Fail
350,24,15,25,5,X,C,Fail
351,24,7,0,0,X,F,Fail
352,24,7,0,1,X,F,Fail
353,24,7,0,9,X,F,Fail
354,24,7,0,10,X,F,Fail
355,24,7,0,5,X,F,Fail
356,24,7,1,0,X,F,Fail
357,24,7,1,1,X,F,Fail
358,24,7,1,9,X,F,Fail
359,24,7,1,10,X,F,Fail
360,24,7,1,5,X,F,Fail
361,24,7,49,0,X,C,Fail
362,24,7,49,1,X,C,Fail
363,24,7,49,9,X,C,Fail
364,24,7,49,10,X,C,Fail
365,24,7,49,5,X,C,Fail
366,24,7,50,0,X,C,Fail
367,24,7,50,1,X,C,Fail
368,24,7,50,9,X,C,Fail
369,24,7,50,10,X,C,Fail
370,24,7,50,5,X,C,Fail
371,24,7,25,0,X,C,Fail
372,24,7,25,1,X,C,Fail
373,24,7,25,9,X,C,Fail
374,24,7,25,10,X,C,Fail
375,24,7,25,5,X,C,Fail
376,25,0,0,0,X,F,Fail
377,25,0,0,1,X,F,Fail
378,25,0,0,9,X,F,Fail
379,25,0,0,10,X,F,Fail
380,25,0,0,5,X,F,Fail
381,25,0,1,0,X,F,Fail
382,25,0,1,1,X,F,Fail
383,25,0,1,9,X,F,Fail
384,25,0,1,10,X,F,Fail
385,25,0,1,5,X,F,Fail
386,25,0,49,0,X,C,Fail
387,25,0,49,1,X,C,Fail
388,25,0,49,9,X,C,Fail
389,25,0,49,10,X,C,Fail
390,25,0,49,5,X,C,Fail
391,25,0,50,0,X,C,Fail
392,25,0,50,1,X,C,Fail
393,25,0,50,9,X,C,Fail
394,25,0,50,10,X,C,Fail
395,25,0,50,5,X,C,Fail
396,25,0,25,0,X,F,Fail
397,25,0,25,1,X,C,Fail
398,25,0,25,9,X,C,Fail
399,25,0,25,10,X,C,Fail
400,25,0,25,5,X,C,Fail
401,25,1,0,0,X,F,Fail
402,25,1,0,1,X,F,Fail
403,25,1,0,9,X,F,Fail
404,25,1,0,10,X,F,Fail
405,25,1,0,5,X,F,Fail
406,25,1,1,0,X,F,Fail
407,25,1,1,1,X,F,Fail
408,25,1,1,9,X,F,Fail
409,25,1,1,10,X,F,Fail
410,25,1,1,5,X,F,Fail
411,25,1,49,0,X,C,Fail
412,25,1,49,1,X,C,Fail
413,25,1,49,9,X,C,Fail
414,25,1,49,10,X,C,Fail
415,25,1,49,5,X,C,Fail
416,25,1,50,0,X,C,Fail
417,25,1,50,1,X,C,Fail
418,25,1,50,9,X,C,Fail
419,25,1,50,10,X,C,Fail
420,25,1,50,5,X,C,Fail
421,25,1,25,0,X,C,Fail
422,25,1,25,1,X,C,Fail
423,25,1,25,9,X,C,Fail
424,25,1,25,10,X,C,Fail
425,25,1,25,5,X,C,Fail
426,25,14,0,0,X,F,Fail
427,25,14,0,1,X,F,Fail
428,25,14,0,9,X,F,Fail
429,25,14,0,10,X,F,Fail
430,25,14,0,5,X,F,Fail
431,25,14,1,0,X,F,Fail
432,25,14,1,1,X,F,Fail
433,25,14,1,9,X,F,Fail
434,25,14,1,10,X,F,Fail
435,25,14,1,5,X,F,Fail
436,25,14,49,0,X,C,Fail
437,25,14,49,1,X,C,Fail
438,25,14,49,9,X,C,Fail
439,25,14,49,10,X,C,Fail
440,25,14,49,5,X,C,Fail
441,25,14,50,0,X,C,Fail
442,25,14,50,1,X,C,Fail
443,25,14,50,9,X,C,Fail
444,25,14,50,10,X,C,Fail
445,25,14,50,5,X,C,Fail
446,25,14,25,0,X,C,Fail
447,25,14,25,1,X,C,Fail
448,25,14,25,9,X,C,Fail
449,25,14,25,10,X,C,Fail
450,25,14,25,5,X,C,Fail
451,25,15,0,0,X,F,Fail
452,25,15,0,1,X,F,Fail
453,25,15,0,9,X,F,Fail
454,25,15,0,10,X,F,Fail
455,25,15,0,5,X,F,Fail
456,25,15,1,0,X,F,Fail
457,25,15,1,1,X,F,Fail
458,25,15,1,9,X,F,Fail
459,25,15,1,10,X,C,Fail
460,25,15,1,5,X,F,Fail
461,25,15,49,0,X,C,Fail
462,25,15,49,1,X,C,Fail
463,25,15,49,9,X,C,Fail
464,25,15,49,10,X,C,Fail
465,25,15,49,5,X,C,Fail
466,25,15,50,0,X,C,Fail
467,25,15,50,1,X,C,Fail
468,25,15,50,9,X,C,Fail
469,25,15,50,10,X,C,Fail
470,25,15,50,5,X,C,Fail
471,25,15,25,0,X,C,Fail
472,25,15,25,1,X,C,Fail
473,25,15,25,9,X,C,Fail
474,25,15,25,10,X,C,Fail
475,25,15,25,5,X,C,Fail
476,25,7,0,0,X,F,Fail
477,25,7,0,1,X,F,Fail
478,25,7,0,9,X,F,Fail
479,25,7,0,10,X,F,Fail
480,25,7,0,5,X,F,Fail
481,25,7,1,0,X,F,Fail
482,25,7,1,1,X,F,Fail
483,25,7,1,9,X,F,Fail
484,25,7,1,10,X,F,Fail
485,25,7,1,5,X,F,Fail
486,25,7,49,0,X,C,Fail
487,25,7,49,1,X,C,Fail
488,25,7,49,9,X,C,Fail
489,25,7,49,10,X,C,Fail
490,25,7,49,5,X,C,Fail
491,25,7,50,0,X,C,Fail
492,25,7,50,1,X,C,Fail
493,25,7,50,9,X,C,Fail
494,25,7,50,10,X,C,Fail
495,25,7,50,5,X,C,Fail
496,25,7,25,0,X,C,Fail
497,25,7,25,1,X,C,Fail
498,25,7,25,9,X,C,Fail
499,25,7,25,10,X,C,Fail
500,25,7,25,5,X,C,Fail
501,12,0,0,0,X,F,Fail
502,12,0,0,1,X,F,Fail
503,12,0,0,9,X,F,Fail
504,12,0,0,10,X,F,Fail
505,12,0,0,5,X,F,Fail
506,12,0,1,0,X,F,Fail
507,12,0,1,1,X,F,Fail
508,12,0,1,9,X,F,Fail
509,12,0,1,10,X,F,Fail
510,12,0,1,5,X,F,Fail
511,12,0,49,0,X,C,Fail
512,12,0,49,1,X,C,Fail
513,12,0,49,9,X,C,Fail
514,12,0,49,10,X,C,Fail
515,12,0,49,5,X,C,Fail
516,12,0,50,0,X,C,Fail
517,12,0,50,1,X,C,Fail
518,12,0,50,9,X,C,Fail
519,12,0,50,10,X,C,Fail
520,12,0,50,5,X,C,Fail
521,12,0,25,0,X,F,Fail
522,12,0,25,1,X,F,Fail
523,12,0,25,9,X,F,Fail
524,12,0,25,10,X,F,Fail
525,12,0,25,5,X,F,Fail
526,12,1,0,0,X,F,Fail
527,12,1,0,1,X,F,Fail
528,12,1,0,9,X,F,Fail
529,12,1,0,10,X,F,Fail
530,12,1,0,5,X,F,Fail
531,12,1,1,0,X,F,Fail
532,12,1,1,1,X,F,Fail
533,12,1,1,9,X,F,Fail
534,12,1,1,10,X,F,Fail
535,12,1,1,5,X,F,Fail
536,12,1,49,0,X,C,Fail
537,12,1,49,1,X,C,Fail
538,12,1,49,9,X,C,Fail
539,12,1,49,10,X,C,Fail
540,12,1,49,5,X,C,Fail
541,12,1,50,0,X,C,Fail
542,12,1,50,1,X,C,Fail
543,12,1,50,9,X,C,Fail
544,12,1,50,10,X,C,Fail
545,12,1,50,5,X,C,Fail
546,12,1,25,0,X,F,Fail
547,12,1,25,1,X,F,Fail
548,12,1,25,9,X,F,Fail
549,12,1,25,10,X,F,Fail
550,12,1,25,5,X,F,Fail
551,12,14,0,0,X,F,Fail
552,12,14,0,1,X,F,Fail
553,12,14,0,9,X,F,Fail
554,12,14,0,10,X,F,Fail
555,12,14,0,5,X,F,Fail
556,12,14,1,0,X,F,Fail
557,12,14,1,1,X,F,Fail
558,12,14,1,9,X,F,Fail
559,12,14,1,10,X,F,Fail
560,12,14,1,5,X,F,Fail
561,12,14,49,0,X,C,Fail
562,12,14,49,1,X,C,Fail
563,12,14,49,9,X,C,Fail
564,12,14,49,10,X,C,Fail
565,12,14,49,5,X,C,Fail
566,12,14,50,0,X,C,Fail
567,12,14,50,1,X,C,Fail
568,12,14,50,9,X,C,Fail
569,12,14,50,10,X,C,Fail
570,12,14,50,5,X,C,Fail
571,12,14,25,0,X,C,Fail
572,12,14,25,1,X,C,Fail
573,12,14,25,9,X,C,Fail
574,12,14,25,10,X,C,Fail
575,12,14,25,5,X,C,Fail
576,12,15,0,0,X,F,Fail
577,12,15,0,1,X,F,Fail
578,12,15,0,9,X,F,Fail
579,12,15,0,10,X,F,Fail
580,12,15,0,5,X,F,Fail
581,12,15,1,0,X,F,Fail
582,12,15,1,1,X,F,Fail
583,12,15,1,9,X,F,Fail
584,12,15,1,10,X,F,Fail
585,12,15,1,5,X,F,Fail
586,12,15,49,0,X,C,Fail
587,12,15,49,1,X,C,Fail
588,12,15,49,9,X,C,Fail
589,12,15,49,10,X,C,Fail
590,12,15,49,5,X,C,Fail
591,12,15,50,0,X,C,Fail
592,12,15,50,1,X,C,Fail
593,12,15,50,9,X,C,Fail
594,12,15,50,10,X,C,Fail
595,12,15,50,5,X,C,Fail
596,12,15,25,0,X,C,Fail
597,12,15,25,1,X,C,Fail
598,12,15,25,9,X,C,Fail
599,12,15,25,10,X,C,Fail
600,12,15,25,5,X,C,Fail
601,12,7,0,0,X,F,Fail
602,12,7,0,1,X,F,Fail
603,12,7,0,9,X,F,Fail
604,12,7,0,10,X,F,Fail
605,12,7,0,5,X,F,Fail
606,12,7,1,0,X,F,Fail
607,12,7,1,1,X,F,Fail
608,12,7,1,9,X,F,Fail
609,12,7,1,10,X,F,Fail
610,12,7,1,5,X,F,Fail
611,12,7,49,0,X,C,Fail
612,12,7,49,1,X,C,Fail
613,12,7,49,9,X,C,Fail
614,12,7,49,10,X,C,Fail
615,12,7,49,5,X,C,Fail
616,12,7,50,0,X,C,Fail
617,12,7,50,1,X,C,Fail
618,12,7,50,9,X,C,Fail
619,12,7,50,10,X,C,Fail
620,12,7,50,5,X,C,Fail
621,12,7,25,0,X,F,Fail
622,12,7,25,1,X,F,Fail
623,12,7,25,9,X,C,Fail
624,12,7,25,10,X,C,Fail
625,12,7,25,5,X,F,Fail
